name,reference product 
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, low-alloyed, hot rolled","steel, low-alloyed, hot rolled"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, electric, chromium steel 18/8","steel, chromium steel 18/8"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"steel production, converter, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, unalloyed","steel, unalloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for steel, low-alloyed","steel, low-alloyed"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"market for hydrogen, gaseous, low pressure","hydrogen, gaseous, low pressure"
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations",liquefied petroleum gas
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
market for petrol,petrol
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
"market for petrol, low-sulfur","petrol, low-sulfur"
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
market for diesel,diesel
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market for diesel, low-sulfur","diesel, low-sulfur"
"market group for diesel, low-sulfur","diesel, low-sulfur"
"market group for diesel, low-sulfur","diesel, low-sulfur"
"market group for diesel, low-sulfur","diesel, low-sulfur"
"market group for diesel, low-sulfur","diesel, low-sulfur"
"market group for diesel, low-sulfur","diesel, low-sulfur"
"market group for diesel, low-sulfur","diesel, low-sulfur"
